Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,nominal_length,Organism,Platform,ReleaseDate,Run_ID,sample_acc,Sample Name,SRA Study
SRR7610853,RNA-Seq,302,10617839518,PRJNA468148,SAMN09201529,Metagenome or environmental,5021216057,JGI,2016-11-15,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4475681,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSO,PAIRED,RT-PCR,METATRANSCRIPTOMIC,10617,4788,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600810,Gp0267194,SRP155500
SRR7610867,RNA-Seq,302,12304237416,PRJNA467784,SAMN09202119,Metagenome or environmental,6019029556,JGI,2016-10-18,public,sra,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4475695,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSP,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12304,5740,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600824,Gp0266682,SRP155502
SRR7610935,RNA-Seq,302,10302220526,PRJNA468147,SAMN09202403,Metagenome or environmental,4818864975,JGI,2016-10-24,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4475763,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSH,PAIRED,RT-PCR,METATRANSCRIPTOMIC,10302,4595,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600875,Gp0267193,SRP155506
SRR7611056,RNA-Seq,302,12009368844,PRJNA467785,SAMN09201524,Metagenome or environmental,5645438696,JGI,2016-10-11,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4475884,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSU,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12009,5383,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600985,Gp0266684,SRP155515
SRR7611057,RNA-Seq,302,10213209650,PRJNA468149,SAMN09202306,Metagenome or environmental,4801790817,JGI,2016-09-26,public,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4475885,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHST,PAIRED,RT-PCR,METATRANSCRIPTOMIC,10213,4579,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600986,Gp0267195,SRP155516
SRR7611058,RNA-Seq,302,10557788932,PRJNA467786,SAMN09201523,Metagenome or environmental,5062942630,JGI,2016-10-11,public,sra,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4475886,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSW,PAIRED,RT-PCR,METATRANSCRIPTOMIC,10557,4828,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12135,SRS3600987,Gp0266685,SRP155517
SRR7611499,RNA-Seq,302,12255826816,PRJNA468151,SAMN09201527,Metagenome or environmental,6053299918,JGI,2016-11-05,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4476295,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSZ,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12255,5772,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12138,SRS3601572,Gp0267197,SRP155534
SRR7611500,RNA-Seq,302,16445750354,PRJNA468150,SAMN09201528,Metagenome or environmental,8037552047,JGI,2016-10-10,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4476296,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSX,PAIRED,RT-PCR,METATRANSCRIPTOMIC,16445,7665,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12138,SRS3601574,Gp0267196,SRP155535
SRR7815156,RNA-Seq,302,10907101460,PRJNA468302,SAMN09201263,Metagenome or environmental,5083959148,JGI,2016-11-03,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4666653,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUB,PAIRED,other,METATRANSCRIPTOMIC,10907,4848,270,seawater metagenome,ILLUMINA,2018-09-10T00:00:00Z,12293,SRS3761525,Gp0290777,SRP161170
SRR7612580,RNA-Seq,302,12527235424,PRJNA467787,SAMN09202120,Metagenome or environmental,6208872908,JGI,2016-10-11,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4477376,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHSY,PAIRED,RT-PCR,METATRANSCRIPTOMIC,12527,5921,270,seawater metagenome,ILLUMINA,2018-07-27T00:00:00Z,12138,SRS3602647,Gp0266686,SRP155539
SRR7615219,RNA-Seq,302,11924015188,PRJNA467788,SAMN09201435,Metagenome or environmental,6138674251,JGI,2016-11-08,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4479786,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHTA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,11924,5854,270,seawater metagenome,ILLUMINA,2018-07-28T00:00:00Z,12138,SRS3604775,Gp0266687,SRP155602
SRR7615220,RNA-Seq,302,14183895080,PRJNA468152,SAMN09201303,Metagenome or environmental,7188950762,JGI,2016-10-05,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4479787,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGHTB,PAIRED,RT-PCR,METATRANSCRIPTOMIC,14183,6855,270,seawater metagenome,ILLUMINA,2018-07-28T00:00:00Z,12138,SRS3604776,Gp0267198,SRP155603
SRR7962234,RNA-Seq,302,8161434334,PRJNA468314,SAMN09201262,Metagenome or environmental,3677446204,JGI,2016-11-04,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4795891,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWS,PAIRED,other,METATRANSCRIPTOMIC,8161,3507,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875043,Gp0290799,SRP163274
SRR7962239,RNA-Seq,302,9136023970,PRJNA468322,SAMN09202128,Metagenome or environmental,3856627214,JGI,2016-11-09,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4795896,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXN,PAIRED,other,METATRANSCRIPTOMIC,9136,3677,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875048,Gp0290811,SRP163275
SRR7962244,RNA-Seq,302,8642543890,PRJNA468318,SAMN09201260,Metagenome or environmental,3711011842,JGI,2016-10-03,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4795901,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXB,PAIRED,other,METATRANSCRIPTOMIC,8642,3539,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875053,Gp0290807,SRP163276
SRR7962267,RNA-Seq,302,10432362896,PRJNA468321,SAMN09201279,Metagenome or environmental,4555648092,JGI,2016-11-11,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4795924,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXH,PAIRED,other,METATRANSCRIPTOMIC,10432,4344,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875076,Gp0290810,SRP163277
SRR7962297,RNA-Seq,302,8487681914,PRJNA468320,SAMN09201259,Metagenome or environmental,3538427435,JGI,2016-09-29,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4795954,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXG,PAIRED,other,METATRANSCRIPTOMIC,8487,3374,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875106,Gp0290809,SRP163278
SRR7962329,RNA-Seq,302,10912252070,PRJNA468323,SAMN09201278,Metagenome or environmental,4866977888,JGI,2016-11-06,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4795986,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXO,PAIRED,other,METATRANSCRIPTOMIC,10912,4641,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875138,Gp0290812,SRP163281
SRR7962336,RNA-Seq,302,8829029192,PRJNA468315,SAMN09202125,Metagenome or environmental,3898000487,JGI,2016-09-30,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4795993,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWX,PAIRED,other,METATRANSCRIPTOMIC,8829,3717,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875145,Gp0290803,SRP163282
SRR7962337,RNA-Seq,302,11738448570,PRJNA468319,SAMN09202127,Metagenome or environmental,5141319313,JGI,2016-11-13,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4795994,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXC,PAIRED,other,METATRANSCRIPTOMIC,11738,4903,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875146,Gp0290808,SRP163283
SRR7962339,RNA-Seq,302,9928027426,PRJNA468317,SAMN09201261,Metagenome or environmental,4397996518,JGI,2016-10-31,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4795996,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXA,PAIRED,other,METATRANSCRIPTOMIC,9928,4194,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875148,Gp0290806,SRP163284
SRR7962340,RNA-Seq,302,9167903090,PRJNA468316,SAMN09202126,Metagenome or environmental,3954658047,JGI,2016-10-21,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4795997,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWZ,PAIRED,other,METATRANSCRIPTOMIC,9167,3771,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875149,Gp0290805,SRP163285
SRR7962473,RNA-Seq,302,8528379736,PRJNA468325,SAMN09201277,Metagenome or environmental,3710667759,JGI,2016-11-16,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4796130,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXW,PAIRED,other,METATRANSCRIPTOMIC,8528,3538,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875282,Gp0290817,SRP163289
SRR7962474,RNA-Seq,302,10602724418,PRJNA468324,SAMN09202129,Metagenome or environmental,4968098912,JGI,2016-10-07,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4796131,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXU,PAIRED,other,METATRANSCRIPTOMIC,10602,4737,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875283,Gp0290816,SRP163290
SRR7962475,RNA-Seq,302,9110384170,PRJNA468326,SAMN09201276,Metagenome or environmental,4128243947,JGI,2016-11-14,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4796132,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXX,PAIRED,other,METATRANSCRIPTOMIC,9110,3937,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875284,Gp0290818,SRP163291
SRR7962476,RNA-Seq,302,8012925230,PRJNA468329,SAMN09199668,Metagenome or environmental,3427875704,JGI,2016-10-13,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4796133,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYYB,PAIRED,other,METATRANSCRIPTOMIC,8012,3269,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875285,Gp0290822,SRP163292
SRR7962477,RNA-Seq,302,8943879490,PRJNA468328,SAMN09201275,Metagenome or environmental,4007483653,JGI,2016-11-07,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4796134,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYYA,PAIRED,other,METATRANSCRIPTOMIC,8943,3821,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875286,Gp0290821,SRP163293
SRR7962478,RNA-Seq,302,11267917772,PRJNA468327,SAMN09202166,Metagenome or environmental,5151792042,JGI,2016-10-07,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4796135,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXZ,PAIRED,other,METATRANSCRIPTOMIC,11267,4913,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875287,Gp0290820,SRP163294
SRR7962479,RNA-Seq,302,7024482250,PRJNA468331,SAMN09200098,Metagenome or environmental,3050363977,JGI,2016-11-04,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4796136,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYYG,PAIRED,other,METATRANSCRIPTOMIC,7024,2909,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875288,Gp0290824,SRP163295
SRR7962480,RNA-Seq,302,7601810818,PRJNA468332,SAMN09200099,Metagenome or environmental,3255941094,JGI,2016-11-15,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4796137,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYYH,PAIRED,other,METATRANSCRIPTOMIC,7601,3105,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875289,Gp0290825,SRP163296
SRR7962481,RNA-Seq,302,9122005734,PRJNA468330,SAMN09199667,Metagenome or environmental,4150032011,JGI,2016-11-11,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4796138,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYYC,PAIRED,other,METATRANSCRIPTOMIC,9122,3957,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3875290,Gp0290823,SRP163297
SRR7949674,RNA-Seq,302,8584843770,PRJNA468307,SAMN09201818,Metagenome or environmental,3901566956,JGI,2016-10-06,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783585,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUX,PAIRED,other,METATRANSCRIPTOMIC,8584,3720,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870187,Gp0290788,SRP163179
SRR7949676,RNA-Seq,302,7804474562,PRJNA468303,SAMN09201820,Metagenome or environmental,3276585365,JGI,2016-09-29,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783587,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUO,PAIRED,other,METATRANSCRIPTOMIC,7804,3124,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870189,Gp0290782,SRP163181
SRR7949677,RNA-Seq,302,9511697776,PRJNA468312,SAMN09201815,Metagenome or environmental,4393036398,JGI,2016-11-14,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783588,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWN,PAIRED,other,METATRANSCRIPTOMIC,9511,4189,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12293,SRS3870191,Gp0290796,SRP163183
SRR7949678,RNA-Seq,302,9853104246,PRJNA468310,SAMN09201816,Metagenome or environmental,4344838710,JGI,2016-10-05,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4783589,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWC,PAIRED,other,METATRANSCRIPTOMIC,9853,4143,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870188,Gp0290793,SRP163180
SRR7949679,RNA-Seq,302,8651241792,PRJNA468305,SAMN09201819,Metagenome or environmental,3861361726,JGI,2016-11-12,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783590,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUU,PAIRED,other,METATRANSCRIPTOMIC,8651,3682,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870190,Gp0290786,SRP163182
SRR7949680,RNA-Seq,302,7778654770,PRJNA468304,SAMN09202081,Metagenome or environmental,3297253495,JGI,2016-10-01,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4783591,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUP,PAIRED,other,METATRANSCRIPTOMIC,7778,3144,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870194,Gp0290783,SRP163185
SRR7949681,RNA-Seq,302,6828158996,PRJNA468309,SAMN09202122,Metagenome or environmental,3046324124,JGI,2016-10-01,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4783592,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWA,PAIRED,other,METATRANSCRIPTOMIC,6828,2905,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870192,Gp0290791,SRP163184
SRR7949682,RNA-Seq,302,8896620114,PRJNA468308,SAMN09201817,Metagenome or environmental,4112412730,JGI,2016-11-02,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783593,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUY,PAIRED,other,METATRANSCRIPTOMIC,8896,3921,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870193,Gp0290789,SRP163186
SRR7949683,RNA-Seq,302,9121070440,PRJNA468306,SAMN09202082,Metagenome or environmental,3915173080,JGI,2016-09-27,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783594,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUW,PAIRED,other,METATRANSCRIPTOMIC,9121,3733,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870195,Gp0290787,SRP163187
SRR7949692,RNA-Seq,302,10817986998,PRJNA468311,SAMN09202123,Metagenome or environmental,4737395016,JGI,2016-09-30,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4783603,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWH,PAIRED,other,METATRANSCRIPTOMIC,10817,4517,270,seawater metagenome,ILLUMINA,2018-10-03T00:00:00Z,12294,SRS3870226,Gp0290795,SRP163189
SRR8297843,RNA-Seq,302,9291317504,PRJNA502460,SAMN10351182,Metagenome or environmental,4085242223,JGI,2016-10-02,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5112345,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWO,PAIRED,other,METATRANSCRIPTOMIC,9291,3895,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121269,Gp0290797,SRP173009
SRR8297845,RNA-Seq,302,9108232722,PRJNA502456,SAMN10350971,Metagenome or environmental,4078181099,JGI,2016-10-13,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5112347,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUT,PAIRED,other,METATRANSCRIPTOMIC,9108,3889,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121268,Gp0290785,SRP173008
SRR8297856,RNA-Seq,302,10001448458,PRJNA502462,SAMN10350968,Metagenome or environmental,4366842651,JGI,2016-09-27,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5112358,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWU,PAIRED,other,METATRANSCRIPTOMIC,10001,4164,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121280,Gp0290801,SRP173010
SRR8297868,RNA-Seq,302,9036901228,PRJNA502465,SAMN10351125,Metagenome or environmental,4037795840,JGI,2016-11-12,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5112370,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXP,PAIRED,other,METATRANSCRIPTOMIC,9036,3850,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121283,Gp0290813,SRP173012
SRR8297869,RNA-Seq,302,9554211222,PRJNA502467,SAMN10350915,Metagenome or environmental,4421389621,JGI,2016-11-07,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5112371,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXT,PAIRED,other,METATRANSCRIPTOMIC,9554,4216,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121284,Gp0290815,SRP173013
SRR8297878,RNA-Seq,302,8145636412,PRJNA502468,SAMN10351184,Metagenome or environmental,3702659957,JGI,2016-11-10,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5112380,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYXY,PAIRED,other,METATRANSCRIPTOMIC,8145,3531,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121293,Gp0290819,SRP173016
SRR8297879,RNA-Seq,302,8659605984,PRJNA502455,SAMN10350972,Metagenome or environmental,4055293864,JGI,2016-10-28,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5112381,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUS,PAIRED,other,METATRANSCRIPTOMIC,8659,3867,270,seawater metagenome,ILLUMINA,2018-12-11T00:00:00Z,12294,SRS4121294,Gp0290784,SRP173017
SRR8361531,RNA-Seq,302,11212078576,PRJNA502452,SAMN10350901,Metagenome or environmental,5027905095,JGI,2016-11-15,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5172037,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUG,PAIRED,other,METATRANSCRIPTOMIC,11212,4794,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12294,SRS4179655,Gp0290779,SRP174123
SRR8361532,RNA-Seq,302,11461972100,PRJNA502453,SAMN10350900,Metagenome or environmental,5223614922,JGI,2016-11-10,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5172038,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUH,PAIRED,other,METATRANSCRIPTOMIC,11461,4981,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12294,SRS4179656,Gp0290780,SRP174124
SRR8361534,RNA-Seq,302,11561507374,PRJNA502454,SAMN10351123,Metagenome or environmental,5266762205,JGI,2016-10-06,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5172040,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUN,PAIRED,other,METATRANSCRIPTOMIC,11561,5022,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12294,SRS4179658,Gp0290781,SRP174126
SRR8361579,RNA-Seq,302,10195628720,PRJNA502457,SAMN10351332,Metagenome or environmental,4650069749,JGI,2016-11-06,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5172085,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYUZ,PAIRED,other,METATRANSCRIPTOMIC,10195,4434,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12293,SRS4179703,Gp0290790,SRP174129
SRR8361602,RNA-Seq,302,10664122830,PRJNA502459,SAMN10350969,Metagenome or environmental,4752130139,JGI,2016-09-28,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5172108,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWG,PAIRED,other,METATRANSCRIPTOMIC,10664,4531,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12293,SRS4179726,Gp0290794,SRP174133
SRR8361603,RNA-Seq,302,10456791978,PRJNA502458,SAMN10350970,Metagenome or environmental,4675551973,JGI,2016-10-04,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5172109,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWB,PAIRED,other,METATRANSCRIPTOMIC,10456,4458,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12293,SRS4179727,Gp0290792,SRP174134
SRR8361604,RNA-Seq,302,10303982092,PRJNA502463,SAMN10350967,Metagenome or environmental,4684500129,JGI,2016-11-08,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5172110,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNYWW,PAIRED,other,METATRANSCRIPTOMIC,10303,4467,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12293,SRS4179728,Gp0290802,SRP174135
